brand,model,year,price,mileage,fuel,location,color,source,crawl_date
Toyota,Veloz Cross,2025,577000000,0,Điện,TP.HCM,Đen,bonbanh,2025-12-26
Geely,Coolray Flagship,2025,577000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,580000000,0,Xăng,Khác,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2025,580000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
MG,RX5 1.5T,2025,580000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2025,580000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Carens 1.5G,2025,580000000,59000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Premium,2025,582000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,585000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Creta Tiêu,2025,585000000,9000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,BR V,2025,585000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sonet Luxury,2025,585000000,2000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,586000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,586000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,K3 Luxury,2025,588000000,3000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,589000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
2025,Omoda,2025,589000000,0,Điện,Hải Phòng,Xám,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,589000000,0,Dầu,Hà Nội,Xám,bonbanh,2025-12-26
Isuzu,Dmax Prestige,2025,590000000,0,Điện,Hà Nội,Bạc,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,590000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,590000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,BR V,2025,590000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,596000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,598000000,150000,Dầu,TP.HCM,Xám,bonbanh,2025-12-26
Geely,Coolray Flagship,2025,598000000,0,Xăng,Hải Dương,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,599000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,599000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Geely,Coolray Flagship,2025,599000000,0,Xăng,Long An,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,600000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
2025,Omoda,2025,602000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,603000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,604000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Seltos Deluxe,2025,604000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,604000000,0,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Kia,Sonet Premium,2025,604000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,605000000,0,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2025,605000000,10000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,605000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,607000000,0,Xăng,Khánh Hòa,Trắng,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,608000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,608000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Elantra 1.6,2025,609000000,0,Xăng,Long An,Đỏ,bonbanh,2025-12-26
Kia,Sonet Premium,2025,609000000,3000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,609000000,0,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,609000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Isuzu,Dmax Prestige,2025,610000000,0,Dầu,Hà Nội,Bạc,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,610000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,610000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Triton GLX,2025,610000000,0,Dầu,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,610000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2025,612000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,612000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,613000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,614000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Elantra 1.6,2025,615000000,22000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2025,615000000,3000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,615000000,100000,Xăng,Hà Nội,Vàng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,615000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,615000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,615000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,617000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,618000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,618000000,0,Điện,Khánh Hòa,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Premium,2025,618000000,16000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Mazda,CX3 Luxury,2025,619000000,0,Xăng,Thanh Hóa,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,619000000,0,Xăng,TP.HCM,Nâu,bonbanh,2025-12-26
Hyundai,Elantra 1.6,2025,620000000,22000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV G,2025,620000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,620000000,0,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,620000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,620000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,620000000,25000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,620000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,620000000,1500,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,1.5L,2025,620000000,1000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,621000000,0,Xăng,Long An,Trắng,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,623000000,100000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Elantra 1.6,2025,624000000,0,Xăng,Đà Nẵng,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,625000000,0,Xăng,Khác,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,625000000,5000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Haval,Jolion HEV,2025,625000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,625000000,13000,Xăng,Bình Dương,Đen,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,625000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,625000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,BR V,2025,625000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,626000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,628000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
2025,Dongfeng,2025,629000000,0,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Honda,BR V,2025,629000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,1.5L,2025,629000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,630000000,0,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Mazda,1.5L,2025,630000000,1000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,630000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Creta Đặc,2025,630000000,20000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,632000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Ranger XL,2025,634000000,0,Dầu,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,634000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,635000000,0,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,636000000,3000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander Cross,2025,636000000,9000,Xăng,Hà Nội,Nâu,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,638000000,0,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,638000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Isuzu,QKR QMR77HE5A,2025,638000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,K3 GT,2025,639000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,Carens 1.5G,2025,639000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,640000000,0,Xăng,TP.HCM,Vàng,bonbanh,2025-12-26
Kia,Seltos Luxury,2025,644000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV G,2025,644000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,645000000,0,Dầu,Hà Nội,Cam,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,645000000,3300,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,646000000,0,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Seltos Luxury,2025,649000000,0,Điện,Khác,Trắng,bonbanh,2025-12-26
Kia,Carens 1.5G,2025,649000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,649000000,0,Xăng,Thanh Hóa,Trắng,bonbanh,2025-12-26
Kia,Carens 1.5G,2025,650000000,15000,Xăng,Thái Nguyên,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,651000000,0,Điện,TP.HCM,Xám,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,652000000,42000,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Honda,HRV G,2025,654000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Kia,Seltos Luxury,2025,655000000,10000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2025,655000000,0,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,Limo Green,2025,655000000,8400,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,658000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,659000000,17000,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,659000000,2000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Hilux 2.4L,2025,660000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Veloz Cross,2025,660000000,0,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,661000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,662000000,0,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,662000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,665000000,1900,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Xforce Ultimate,2025,665000000,4000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,665000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,Limo Green,2025,665000000,0,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,665000000,5000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,665000000,7200,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,666000000,0,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Hyundai,Creta Cao,2025,668000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Byd,Atto 2,2025,669000000,380,Điện,Bình Dương,Bạc,bonbanh,2025-12-26
Hyundai,Creta Cao,2025,670000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Hilux 2.4L,2025,670000000,0,Dầu,TP.HCM,Xám,bonbanh,2025-12-26
Byd,M6 Standard,2025,670000000,50000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,670000000,0,Điện,Hà Nội,Xanh,bonbanh,2025-12-26
Toyota,Hilux 2.4L,2025,671000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX 30,2025,674000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,675000000,9000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Creta N,2025,676000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,677000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,679000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,Limo Green,2025,679000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Hilux 2.4L,2025,680000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Isuzu,Dmax Hi,2025,680000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,680000000,0,Điện,Hải Phòng,Xám,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,680000000,10,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,681000000,0,Điện,Hà Nội,Vàng,bonbanh,2025-12-26
Hyundai,Elantra 2.0,2025,682000000,0,Xăng,Cần Thơ,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,682000000,0,Điện,Hà Nội,Xanh,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,683000000,0,Điện,Hà Nội,Xanh,bonbanh,2025-12-26
2025,Gaz,2025,685000000,0,Dầu,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,685000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,685000000,7000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,686000000,100,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,688000000,0,Điện,Hà Nội,Đồng,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,688000000,18000,Điện,Thái Nguyên,Trắng,bonbanh,2025-12-26
Hyundai,Creta N,2025,688000000,100000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,Limo Green,2025,689000000,0,Điện,TP.HCM,Đen,bonbanh,2025-12-26
Vinfast,VF6 Eco,2025,689000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,690000000,0,Điện,Hà Nội,Bạc,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,690000000,0,Điện,TP.HCM,Xám,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,690000000,0,Xăng,TP.HCM,Xám,bonbanh,2025-12-26
Ford,Ranger XLS,2025,690000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,691000000,0,Xăng,Hà Nội,Vàng,bonbanh,2025-12-26
Ford,Territory Trend,2025,692000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV L,2025,692000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,692000000,0,Điện,TP.HCM,Bạc,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,694000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,694000000,0,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Hyundai,Elantra 2.0,2025,695000000,2000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Hyundai,Creta N,2025,695000000,0,Xăng,Cần Thơ,Trắng,bonbanh,2025-12-26
Byd,Seal 5,2025,696000000,0,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,699000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Territory Trend,2025,699000000,0,Xăng,TP.HCM,Đồng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,699000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Creta Cao,2025,699000000,10000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,HRV L,2025,700000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,700000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Triton Premium,2025,700000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Mighty N250SL,2025,700000000,3600,Dầu,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,700000000,0,Điện,Thanh Hóa,Xanh,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,702000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,703000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,704000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,704000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,704000000,0,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Seltos Premium,2025,704000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,CX 30,2025,704000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,705000000,0,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2025,705000000,12000,Dầu,TP.HCM,Đen,bonbanh,2025-12-26
Ford,Ranger XLS,2025,706000000,0,Dầu,Hà Nội,Bạc,bonbanh,2025-12-26
Ford,Ranger XLS,2025,707000000,0,Dầu,TP.HCM,Đen,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,709000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2025,709000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,709000000,100,Xăng,Nghệ An,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,709000000,0,Điện,TP.HCM,Bạc,bonbanh,2025-12-26
MG,G50 1.5,2025,710000000,17000,Xăng,Hà Nội,Cam,bonbanh,2025-12-26
MG,G50 1.5,2025,710000000,16989,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Seltos Premium,2025,714000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,715000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Creta N,2025,715000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,715000000,0,Điện,Hà Nội,Vàng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,715000000,0,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Territory Trend,2025,715000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2025,716000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,VF7 Eco,2025,717000000,0,Điện,TP.HCM,Xám,bonbanh,2025-12-26
Vinfast,Limo Green,2025,719000000,0,Điện,TP.HCM,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,719000000,0,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,719000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,CX 30,2025,719000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2025,720000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,725000000,0,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Ford,Territory Trend,2025,727000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
2025,Jaecoo,2025,729000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,Civic G,2025,729000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Corolla altis,2025,730000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Carens 1.4T,2025,730000000,15000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Innova Cross,2025,730000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,Limo Green,2025,730000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,732000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Elantra N-Line,2025,734000000,0,Xăng,Long An,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2025,734000000,0,Xăng,Đà Nẵng,Trắng,bonbanh,2025-12-26
MG,G50 1.5,2025,735000000,1000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,CX5 Luxury,2025,738000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
2025,Jaecoo,2025,739000000,0,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Mitsubishi,Destinator Premium,2025,739000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,740000000,0,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Haval,H6 HEV,2025,740000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Luxury,2025,742000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Luxury,2025,743000000,0,Xăng,TP.HCM,Vàng,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,745000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Vinfast,VF7 Plus,2025,747000000,0,Điện,TP.HCM,Xanh,bonbanh,2025-12-26
Vinfast,Limo Green,2025,749000000,0,Điện,Bắc Ninh,Đỏ,bonbanh,2025-12-26
Vinfast,VF6 Plus,2025,749000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,750000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Mazda,CX5 Luxury,2025,754000000,0,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,755000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV L,2025,755000000,2250,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,CX5 Deluxe,2025,755000000,3900,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Byd,M6 Standard,2025,756000000,0,Điện,Hải Dương,Đen,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,758000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Territory Trend,2025,760000000,7195,Xăng,Khác,Trắng,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,760000000,0,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Ford,Territory Titanium,2025,762000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2025,765000000,10000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris Cross,2025,765000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Ford,Territory Titanium,2025,768000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Kia,Carens 1.4T,2025,769000000,0,Điện,Khác,Trắng,bonbanh,2025-12-26
Ford,Territory Titanium,2025,770000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Hyundai,Custin Tiêu,2025,771000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Premium,2025,772000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,775000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2025,776000000,0,Dầu,TP.HCM,Đen,bonbanh,2025-12-26
Mazda,CX5 Premium,2025,779000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Territory Titanium,2025,779000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Ford,Territory Titanium,2025,780000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Custin Tiêu,2025,781000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Corolla Cross,2025,783000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 Premium,2025,783000000,0,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Custin Tiêu,2025,789000000,120000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,VF7 Plus,2025,790000000,16000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV e:HEV,2025,790000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-26
